age,MonthlyIncome,NumberOfDependents,DebtRatio,RevolvingUtilizationOfUnsecuredLines,NumberOfOpenCreditLinesAndLoans,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,NumberOfTimes90DaysLate,TotalPastDueCount,IncomePerDependent,SeriousDlqin2yrs
54,5050000.0,0.0,0.9965,0.5549,5,0,0,0,0,5050000.0,0
55,13930000.0,1.0,0.2929,0.539,5,0,0,0,0,6965000.0,0
46,2160000.0,0.0,0.553,0.1958,12,0,0,0,0,2160000.0,0
34,4230000.0,0.0,0.2673,0.1169,11,0,0,0,0,4230000.0,0
32,2330000.0,0.0,0.5905,0.5468,10,0,0,0,0,2330000.0,0
58,5480000.0,0.0,0.7344,0.4422,12,0,0,0,0,5480000.0,0
25,9380000.0,2.0,0.8204,0.2057,4,1,0,0,1,3126666.6666666665,0
59,5540000.0,0.0,0.4486,0.4901,5,0,0,1,1,5540000.0,0
43,5050000.0,2.0,0.2411,0.4271,10,0,0,0,0,1683333.3333333333,0
44,11090000.0,1.0,0.4176,0.186,5,0,0,0,0,5545000.0,0
23,6100000.0,1.0,0.5345,0.6639,10,1,0,0,1,3050000.0,0
43,8180000.0,2.0,0.2823,0.2971,4,0,0,1,1,2726666.6666666665,0
53,7680000.0,1.0,0.7978,0.225,8,0,0,0,0,3840000.0,0
28,890000.0,1.0,0.2064,0.2234,4,2,1,0,3,445000.0,1
51,4780000.0,0.0,0.798,0.4131,4,0,0,1,1,4780000.0,0
46,2620000.0,1.0,0.3181,0.2792,8,0,0,1,1,1310000.0,0
37,3040000.0,1.0,0.1871,0.6166,4,0,0,0,0,1520000.0,0
56,12110000.0,0.0,0.1331,0.2028,6,0,0,0,0,12110000.0,0
18,3990000.0,0.0,0.5553,0.313,6,0,0,0,0,3990000.0,0
50,15560000.0,1.0,0.2108,0.3988,10,0,0,0,0,7780000.0,0
66,5050000.0,3.0,0.4174,0.1942,8,2,0,0,2,1262500.0,0
64,2610000.0,0.0,0.3077,0.6834,8,0,0,0,0,2610000.0,0
50,7900000.0,1.0,0.3712,0.54,7,0,0,0,0,3950000.0,0
41,4070000.0,0.0,0.162,0.1311,4,0,0,0,0,4070000.0,0
37,6010000.0,1.0,1.2448,0.5979,12,0,0,0,0,3005000.0,1
41,4670000.0,0.0,0.5438,0.6159,8,0,0,0,0,4670000.0,0
52,4590000.0,2.0,0.2733,0.1935,9,0,0,0,0,1530000.0,0
35,4170000.0,0.0,0.2343,0.5937,8,0,0,0,0,4170000.0,0
55,5570000.0,3.0,0.6922,0.1952,5,0,0,0,0,1392500.0,0
73,7350000.0,2.0,0.7333,0.2334,9,0,0,0,0,2450000.0,0
44,13170000.0,1.0,0.1571,0.0829,11,0,0,0,0,6585000.0,0
28,4430000.0,1.0,0.2043,0.4338,11,0,0,0,0,2215000.0,0
28,3950000.0,0.0,1.3996,0.3674,4,1,0,0,1,3950000.0,1
55,3650000.0,1.0,0.2649,0.4659,3,0,0,0,0,1825000.0,0
44,12080000.0,0.0,0.3799,0.3164,5,0,0,0,0,12080000.0,0
56,7570000.0,1.0,0.2908,0.3416,16,1,0,0,1,3785000.0,0
38,1600000.0,2.0,0.4475,0.6626,5,0,0,0,0,533333.3333333334,0
56,1560000.0,0.0,0.1529,0.397,7,1,0,0,1,1560000.0,0
43,3040000.0,0.0,0.9525,0.3333,8,2,1,0,3,3040000.0,1
35,5740000.0,1.0,0.3775,0.3564,6,1,1,0,2,2870000.0,1
40,4900000.0,2.0,0.1107,0.6222,9,1,0,0,1,1633333.3333333333,0
29,6810000.0,0.0,0.3964,0.4695,11,0,0,0,0,6810000.0,0
71,5050000.0,1.0,0.6888,0.2092,2,0,0,0,0,2525000.0,0
44,11560000.0,1.0,0.201,0.7317,10,0,1,0,1,5780000.0,0
53,7950000.0,1.0,0.6221,0.3911,8,1,0,0,1,3975000.0,0
38,5240000.0,1.0,0.8983,0.2007,5,0,0,0,0,2620000.0,0
31,9940000.0,2.0,0.1883,0.6829,3,0,0,0,0,3313333.3333333335,0
42,1860000.0,2.0,0.2467,0.2677,7,0,0,0,0,620000.0,0
59,4750000.0,0.0,0.3011,0.3522,3,0,0,0,0,4750000.0,0
38,5430000.0,0.0,1.2556,0.0481,3,0,1,0,1,5430000.0,1
34,7180000.0,2.0,0.6297,0.1999,14,1,0,0,1,2393333.3333333335,0
47,1790000.0,1.0,0.3198,0.2531,4,0,0,1,1,895000.0,0
51,4280000.0,1.0,0.6447,0.4842,5,0,0,0,0,2140000.0,0
66,5050000.0,0.0,0.5091,0.3299,6,1,0,0,1,5050000.0,0
50,6660000.0,2.0,0.1728,0.373,4,0,0,0,0,2220000.0,1
53,10190000.0,0.0,0.9309,0.3066,8,0,0,0,0,10190000.0,0
54,7900000.0,2.0,0.7853,0.5824,6,0,0,0,0,2633333.3333333335,1
30,4820000.0,0.0,0.5868,0.4988,4,0,0,0,0,4820000.0,0
32,7500000.0,0.0,0.2418,0.037,7,1,0,0,1,7500000.0,0
31,4430000.0,1.0,1.0923,0.6979,12,0,1,0,1,2215000.0,0
28,5460000.0,1.0,0.6948,0.6745,10,0,0,0,0,2730000.0,0
55,8060000.0,2.0,1.0799,0.2567,8,1,0,0,1,2686666.6666666665,0
49,4870000.0,1.0,0.3704,0.2372,4,0,0,0,0,2435000.0,0
46,6210000.0,1.0,1.7039080000000002,0.3587,4,0,0,0,0,3105000.0,1
18,8900000.0,2.0,0.4361,0.3953,1,0,0,1,1,2966666.6666666665,0
72,7670000.0,0.0,0.4677,0.4144,5,2,0,0,2,7670000.0,0
33,10480000.0,2.0,1.5768,0.5048,4,0,0,0,0,3493333.3333333335,0
72,20220000.0,1.0,1.6454,0.3542,7,0,0,0,0,10110000.0,0
26,7620000.0,0.0,0.8016,0.1248,10,1,0,0,1,7620000.0,0
34,5050000.0,2.0,0.4058,0.1109,10,0,0,0,0,1683333.3333333333,0
18,6800000.0,5.0,0.7316,0.1467,9,1,0,0,1,1133333.3333333333,0
50,6620000.0,1.0,0.3771,0.3618,8,0,0,0,0,3310000.0,0
31,7220000.0,0.0,0.2187,0.1665,8,0,1,0,1,7220000.0,0
31,12260000.0,0.0,0.4434,0.4074,3,0,0,0,0,12260000.0,0
27,1820000.0,0.0,0.9292,0.3683,7,0,0,0,0,1820000.0,0
55,12400000.0,2.0,0.5264,0.2706,11,0,0,0,0,4133333.3333333335,0
54,15180000.0,2.0,0.1185,0.822,14,1,1,0,2,5060000.0,0
69,7030000.0,1.0,0.6033,0.1921,12,0,0,0,0,3515000.0,0
36,7130000.0,0.0,0.0634,0.2916,8,0,0,0,0,7130000.0,1
48,4330000.0,2.0,0.7,0.6693,9,0,0,0,0,1443333.3333333333,0
28,5020000.0,0.0,0.2522,0.1928,12,0,0,0,0,5020000.0,0
41,7600000.0,2.0,0.8713,0.3134,3,0,0,0,0,2533333.3333333335,0
38,7310000.0,1.0,0.5826,0.1268,10,1,2,0,3,3655000.0,1
51,7700000.0,0.0,1.1402,0.0778,3,0,0,1,1,7700000.0,0
58,7280000.0,1.0,0.2715,0.7502,11,0,0,1,1,3640000.0,0
58,8570000.0,1.0,0.3824,0.5881,5,2,0,0,2,4285000.0,0
34,8020000.0,0.0,0.0757,0.3391,8,0,0,0,0,8020000.0,0
58,2700000.0,2.0,0.5944,0.2312,8,1,0,0,1,900000.0,0
44,8240000.0,2.0,0.4608,0.8233,12,0,0,0,0,2746666.6666666665,0
41,15250000.0,0.0,0.0386,0.4831,7,1,0,0,1,15250000.0,0
36,4920000.0,1.0,0.4895,0.8191,8,0,0,0,0,2460000.0,0
38,12290000.0,1.0,0.172,0.0967,7,1,1,0,2,6145000.0,0
68,5050000.0,1.0,0.4076,0.3274,9,0,0,0,0,2525000.0,0
49,4910000.0,0.0,1.3814,0.036,10,0,0,0,0,4910000.0,0
47,3400000.0,1.0,0.5901,0.1936,3,1,0,0,1,1700000.0,0
42,11440000.0,1.0,0.4097,0.7637,6,1,0,0,1,5720000.0,0
77,13380000.0,0.0,0.1719,0.1174,10,2,0,0,2,13380000.0,0
62,4710000.0,1.0,0.327,0.2689,12,1,0,0,1,2355000.0,1
36,10100000.0,1.0,0.4584,0.3865,6,0,0,0,0,5050000.0,0
41,13460000.0,1.0,0.3396,0.4151,5,1,0,1,2,6730000.0,1
42,4900000.0,0.0,0.283,0.1104,5,0,1,0,1,4900000.0,0
47,5400000.0,1.0,0.9642,0.3119,13,2,0,0,2,2700000.0,0
36,7760000.0,0.0,0.4166,0.274,4,1,0,0,1,7760000.0,0
51,3020000.0,0.0,0.4283,0.5588,13,2,0,0,2,3020000.0,0
64,5340000.0,0.0,0.9146,0.4623,13,0,0,0,0,5340000.0,0
28,18090000.0,0.0,0.2836,0.215,7,0,0,0,0,18090000.0,0
30,3700000.0,4.0,0.5528,0.5054,11,0,0,0,0,740000.0,0
39,8350000.0,0.0,0.5751,0.1057,12,2,1,0,3,8350000.0,0
39,6850000.0,0.0,0.5691,0.1619,6,0,0,0,0,6850000.0,0
71,5050000.0,1.0,0.5542,0.0984,9,0,1,0,1,2525000.0,0
58,5710000.0,1.0,0.5337,0.1956,8,0,0,0,0,2855000.0,0
57,14310000.0,1.0,1.7039080000000002,0.2936,8,0,0,0,0,7155000.0,0
42,6970000.0,1.0,0.7776,0.6049,7,0,1,0,1,3485000.0,1
41,7650000.0,2.0,0.0803,0.2019,11,0,0,0,0,2550000.0,0
26,13070000.0,3.0,0.361,0.6384,10,0,0,0,0,3267500.0,0
55,4200000.0,0.0,0.2538,0.8519,12,0,0,0,0,4200000.0,1
51,2670000.0,0.0,0.4915,0.1769,8,0,1,0,1,2670000.0,0
62,14450000.0,1.0,0.8126,0.2716,17,0,0,0,0,7225000.0,0
42,5430000.0,0.0,0.5103,0.193,15,1,0,0,1,5430000.0,0
43,8550000.0,2.0,0.1362,0.8561,9,0,0,0,0,2850000.0,0
47,3160000.0,1.0,0.8165,0.4372,13,0,0,0,0,1580000.0,0
57,6310000.0,1.0,0.1993,0.2076,6,0,1,0,1,3155000.0,0
26,2590000.0,1.0,0.7049,0.3412,8,0,0,0,0,1295000.0,0
55,5190000.0,1.0,0.0988,0.3071,11,0,0,0,0,2595000.0,0
45,3390000.0,0.0,1.3666,0.5488,5,3,0,0,3,3390000.0,1
31,5050000.0,4.0,0.4363,0.3803,3,0,0,0,0,1010000.0,0
18,4170000.0,2.0,0.2894,0.5719,7,0,0,0,0,1390000.0,0
43,1260000.0,0.0,0.1473,0.2311,4,0,1,0,1,1260000.0,0
64,2490000.0,1.0,0.5961,0.241,9,2,0,0,2,1245000.0,0
67,8000000.0,0.0,0.5404,0.3685,6,0,0,0,0,8000000.0,0
50,6160000.0,1.0,0.0431,0.4648,5,1,0,0,1,3080000.0,0
71,2620000.0,0.0,0.5356,0.1104,6,0,0,0,0,2620000.0,0
44,6950000.0,0.0,0.3964,0.0554,14,0,0,0,0,6950000.0,0
57,2950000.0,0.0,0.5697,0.2644,6,0,0,0,0,2950000.0,0
39,7710000.0,1.0,1.3349,0.6592,6,0,0,0,0,3855000.0,0
38,4660000.0,1.0,1.1229,0.7589,7,0,0,0,0,2330000.0,0
36,4110000.0,0.0,0.4291,0.2862,12,0,0,0,0,4110000.0,0
18,4730000.0,0.0,0.174,0.684,7,0,0,0,0,4730000.0,0
62,22510249.99999996,2.0,0.2187,0.5861,4,0,0,0,0,7503416.666666653,0
37,3170000.0,2.0,0.6155,0.6389,8,0,0,0,0,1056666.6666666667,0
35,5730000.0,0.0,0.0924,0.687,5,0,0,0,0,5730000.0,0
30,7990000.0,1.0,0.3553,0.5266,6,0,0,0,0,3995000.0,0
42,2810000.0,2.0,0.3322,0.3453,9,0,0,0,0,936666.6666666666,0
68,1920000.0,0.0,0.2423,0.5301,5,0,0,2,2,1920000.0,0
72,3490000.0,0.0,0.3153,0.3938,4,0,0,0,0,3490000.0,0
23,7890000.0,2.0,0.166,0.1319,10,0,0,0,0,2630000.0,0
40,4070000.0,0.0,0.7463,0.7121,8,0,0,0,0,4070000.0,0
32,5050000.0,3.0,0.7384,0.277,10,0,0,0,0,1262500.0,0
58,8640000.0,0.0,1.3897,0.2103,8,0,0,0,0,8640000.0,0
49,3080000.0,2.0,0.6334,0.4429,7,0,0,0,0,1026666.6666666666,0
37,4740000.0,1.0,0.1117,0.5416,5,0,0,0,0,2370000.0,0
46,2020000.0,0.0,0.7869,0.7615,7,0,1,0,1,2020000.0,0
39,6060000.0,1.0,0.6628,0.59,7,0,1,0,1,3030000.0,0
66,5740000.0,1.0,1.1824,0.4665,13,0,0,0,0,2870000.0,0
52,8060000.0,0.0,0.369,0.4435,6,0,0,0,0,8060000.0,0
54,2520000.0,1.0,0.4914,0.3655,7,1,0,0,1,1260000.0,1
18,4460000.0,0.0,0.6926,0.3543,11,0,0,0,0,4460000.0,0
44,5050000.0,2.0,0.4746,0.1257,8,1,0,0,1,1683333.3333333333,0
72,5050000.0,0.0,0.9191,0.1655,13,0,0,0,0,5050000.0,0
62,12160000.0,1.0,0.3661,0.4003,3,0,0,0,0,6080000.0,0
21,4120000.0,0.0,0.4872,0.0415,7,0,1,0,1,4120000.0,0
41,2200000.0,1.0,0.2518,0.3928,5,0,0,0,0,1100000.0,0
29,3330000.0,1.0,0.1756,0.3317,4,0,0,0,0,1665000.0,0
67,1900000.0,2.0,0.4458,0.2574,14,1,0,0,1,633333.3333333334,0
48,2300000.0,1.0,0.1168,0.2096,8,0,0,0,0,1150000.0,0
35,7480000.0,0.0,0.4959,0.5036,4,1,0,0,1,7480000.0,1
45,2100000.0,3.0,0.0278,0.3405,2,0,1,0,1,525000.0,1
18,6030000.0,1.0,0.7416,0.1846,3,0,0,0,0,3015000.0,0
31,5080000.0,1.0,0.4308,0.1643,5,0,0,0,0,2540000.0,0
45,3630000.0,1.0,0.357,0.2283,3,0,0,0,0,1815000.0,0
56,5730000.0,0.0,0.3079,0.1842,8,0,0,0,0,5730000.0,0
20,2850000.0,1.0,0.8039,0.909,4,0,0,0,0,1425000.0,1
40,8280000.0,5.0,0.6258,0.4145,13,0,0,0,0,1380000.0,0
58,3290000.0,3.0,0.3111,0.4475,5,0,0,0,0,822500.0,0
26,3970000.0,1.0,1.4091,0.2512,12,0,0,0,0,1985000.0,0
48,3690000.0,1.0,1.7039080000000002,0.5712,10,0,0,0,0,1845000.0,0
46,7560000.0,1.0,0.9652,0.1538,8,0,0,0,0,3780000.0,0
67,6930000.0,2.0,0.607,0.1632,9,0,0,0,0,2310000.0,0
42,1040000.0,1.0,0.371,0.4836,10,0,0,0,0,520000.0,0
43,5820000.0,0.0,0.1118,0.3034,6,0,0,1,1,5820000.0,0
56,1760000.0,0.0,0.298,0.3282,12,0,0,0,0,1760000.0,1
28,4070000.0,2.0,0.135,0.1283,9,1,0,0,1,1356666.6666666667,0
42,4690000.0,1.0,0.516,0.4528,7,1,0,0,1,2345000.0,0
39,4050000.0,1.0,0.5302,0.1689,6,0,0,0,0,2025000.0,0
43,6750000.0,0.0,0.3157,0.3513,6,0,0,0,0,6750000.0,0
56,5050000.0,2.0,0.815,0.6466,7,0,1,0,1,1683333.3333333333,0
52,3140000.0,0.0,0.2295,0.5371,10,1,0,0,1,3140000.0,0
35,3080000.0,1.0,0.2361,0.2762,8,0,0,0,0,1540000.0,1
47,4890000.0,0.0,0.2682,0.9154,11,0,0,0,0,4890000.0,0
64,1980000.0,0.0,0.1188,0.2355,8,1,0,0,1,1980000.0,0
34,3760000.0,0.0,0.4189,0.2329,6,1,0,1,2,3760000.0,0
47,11230000.0,1.0,0.07,0.4368,8,0,1,0,1,5615000.0,0
42,2030000.0,0.0,0.9485,0.1471,5,1,0,0,1,2030000.0,0
44,4080000.0,1.0,0.1447,0.4776,6,0,0,0,0,2040000.0,0
24,3500000.0,0.0,0.2734,0.5798,14,0,0,0,0,3500000.0,0
63,16650000.0,1.0,1.2109,0.5753,5,0,1,0,1,8325000.0,0
35,3620000.0,2.0,0.0476,0.7333,5,0,0,0,0,1206666.6666666667,0
58,3750000.0,1.0,0.2072,0.1796,10,0,0,0,0,1875000.0,0
37,2690000.0,0.0,0.666,0.1526,2,0,0,0,0,2690000.0,0
37,5030000.0,0.0,0.5365,0.0078,10,0,0,0,0,5030000.0,0
61,5880000.0,2.0,0.2828,0.3661,9,0,0,0,0,1960000.0,0
58,2940000.0,2.0,0.7519,0.3403,7,0,0,0,0,980000.0,0
48,9050000.0,1.0,0.4018,0.4321,6,0,0,1,1,4525000.0,0
55,5880000.0,1.0,0.1146,0.0608,6,0,0,0,0,2940000.0,0
41,8340000.0,0.0,1.1693,0.426,6,0,0,0,0,8340000.0,0
45,4110000.0,1.0,0.1121,0.3843,6,1,0,0,1,2055000.0,0
36,5790000.0,1.0,0.5339,0.3264,7,0,1,0,1,2895000.0,0
57,4400000.0,1.0,0.2098,0.5594,8,0,0,0,0,2200000.0,0
36,11990000.0,1.0,0.3775,0.1178,11,0,0,1,1,5995000.0,0
64,5360000.0,1.0,0.4086,0.1752,6,0,0,0,0,2680000.0,0
41,5030000.0,0.0,0.1319,0.252,10,0,0,0,0,5030000.0,0
45,3800000.0,0.0,0.9814,0.1933,8,1,0,0,1,3800000.0,0
55,3670000.0,0.0,0.9436,0.1882,9,0,0,1,1,3670000.0,0
45,5770000.0,0.0,0.5059,0.2527,7,1,0,0,1,5770000.0,0
41,8180000.0,1.0,0.5388,0.629,8,0,0,0,0,4090000.0,0
45,3320000.0,2.0,0.7316,0.3389,7,0,0,0,0,1106666.6666666667,0
57,5050000.0,1.0,0.2115,0.672,13,0,0,1,1,2525000.0,0
36,5580000.0,1.0,0.6961,0.1973,9,1,0,0,1,2790000.0,0
43,6200000.0,2.0,0.5255,0.6881,11,0,0,0,0,2066666.6666666667,0
45,1790000.0,0.0,0.2213,0.3663,7,0,0,0,0,1790000.0,0
56,2870000.0,0.0,1.7039080000000002,0.1761,9,0,0,0,0,2870000.0,0
44,2200000.0,1.0,0.0367,0.2088,6,0,0,0,0,1100000.0,0
69,5100000.0,2.0,0.3184,0.112,7,1,0,0,1,1700000.0,1
43,2910000.0,2.0,0.2327,0.2835,14,0,0,0,0,970000.0,0
42,3710000.0,0.0,0.2746,0.2398,9,0,0,0,0,3710000.0,0
43,2440000.0,1.0,0.8745,0.2178,9,1,0,0,1,1220000.0,0
28,3930000.0,0.0,0.7449,0.3929,11,0,0,0,0,3930000.0,0
32,2550000.0,1.0,0.4315,0.2005,7,0,0,0,0,1275000.0,0
38,7880000.0,0.0,0.4533,0.2732,9,0,0,0,0,7880000.0,0
60,6670000.0,1.0,0.4775,0.3591,5,1,0,0,1,3335000.0,1
45,5470000.0,0.0,0.5194,0.4657,3,0,1,0,1,5470000.0,0
39,4170000.0,0.0,0.075,0.2477,16,0,0,0,0,4170000.0,0
61,1470000.0,2.0,0.7229,0.5906,8,0,1,0,1,490000.0,0
65,3800000.0,1.0,1.0754,0.64,12,1,1,0,2,1900000.0,1
61,3170000.0,0.0,0.2059,0.6438,5,1,1,0,2,3170000.0,0
34,5800000.0,0.0,0.9139,0.1555,7,0,0,1,1,5800000.0,1
39,7250000.0,1.0,0.1354,0.1236,3,0,0,1,1,3625000.0,0
69,5050000.0,1.0,0.9129,0.1827,7,0,0,1,1,2525000.0,0
48,10670000.0,2.0,0.3123,0.4306,6,0,0,1,1,3556666.6666666665,0
42,3560000.0,3.0,0.5369,0.5601,7,1,0,0,1,890000.0,0
54,3470000.0,0.0,0.1001,0.0636,6,0,0,0,0,3470000.0,0
58,9320000.0,0.0,0.2051,0.1307,10,1,0,0,1,9320000.0,0
38,5520000.0,1.0,0.7892,0.0275,7,0,0,1,1,2760000.0,0
48,4310000.0,0.0,0.1762,0.4943,6,0,0,1,1,4310000.0,0
57,15140000.0,0.0,0.2056,0.1471,5,0,0,0,0,15140000.0,0
30,7070000.0,1.0,0.596,0.8026,11,1,0,0,1,3535000.0,1
45,4460000.0,1.0,0.9384,0.6562,7,0,0,0,0,2230000.0,1
31,3310000.0,1.0,0.058,0.5864,8,0,0,0,0,1655000.0,0
32,11080000.0,1.0,0.0677,0.2371,8,0,0,0,0,5540000.0,0
38,5660000.0,0.0,0.235,0.7419,12,0,0,0,0,5660000.0,0
51,5070000.0,2.0,1.0975,0.1768,1,0,0,1,1,1690000.0,0
41,7500000.0,0.0,0.3148,0.6785,6,1,0,0,1,7500000.0,0
37,8480000.0,1.0,0.0969,1.0867,12,0,0,0,0,4240000.0,0
46,6950000.0,1.0,0.9165,0.4173,13,0,0,0,0,3475000.0,0
30,8500000.0,1.0,0.6676,0.1161,7,0,0,0,0,4250000.0,0
51,6560000.0,0.0,0.3196,0.2483,10,0,1,0,1,6560000.0,0
60,6980000.0,2.0,0.531,0.1886,11,0,0,0,0,2326666.6666666665,0
44,3220000.0,2.0,0.861,0.0766,5,0,0,0,0,1073333.3333333333,0
42,14820000.0,0.0,0.1917,0.3191,10,0,0,1,1,14820000.0,0
50,2390000.0,1.0,1.0036,0.3747,7,0,1,0,1,1195000.0,1
19,6020000.0,0.0,0.2487,0.2076,15,0,0,0,0,6020000.0,0
52,2240000.0,0.0,0.0352,0.3453,7,1,0,0,1,2240000.0,0
85,4710000.0,1.0,0.555,0.2193,9,0,0,0,0,2355000.0,0
43,3550000.0,1.0,1.4219,0.5596,8,1,0,0,1,1775000.0,0
43,5420000.0,1.0,0.7926,0.0597,8,0,0,0,0,2710000.0,0
55,6140000.0,1.0,0.3782,0.3952,6,0,0,0,0,3070000.0,0
66,2820000.0,1.0,0.4013,0.0939,7,0,0,0,0,1410000.0,0
58,4910000.0,0.0,0.1745,0.3114,10,0,0,0,0,4910000.0,1
18,11540000.0,2.0,0.3175,0.0208,5,0,0,0,0,3846666.6666666665,0
52,2280000.0,0.0,0.454,0.638,8,0,0,0,0,2280000.0,0
78,3000000.0,0.0,0.5124,0.3917,9,1,1,0,2,3000000.0,0
53,8380000.0,1.0,0.6144,0.4692,9,0,0,1,1,4190000.0,0
30,5050000.0,2.0,0.4779,0.3315,11,0,0,0,0,1683333.3333333333,0
49,5470000.0,1.0,0.6894,0.4726,6,0,0,0,0,2735000.0,0
28,9230000.0,1.0,0.6422,0.274,3,0,0,0,0,4615000.0,0
61,3100000.0,0.0,1.6865,0.3487,9,0,0,0,0,3100000.0,0
33,3660000.0,0.0,0.2663,0.0406,4,2,0,0,2,3660000.0,0
46,3400000.0,1.0,0.2931,0.3687,13,0,0,0,0,1700000.0,0
34,4060000.0,1.0,0.1354,0.22,4,0,0,0,0,2030000.0,0
38,11170000.0,0.0,0.5897,0.8308,10,0,1,0,1,11170000.0,0
64,1800000.0,1.0,0.5612,0.18,11,0,0,0,0,900000.0,0
46,2440000.0,0.0,0.3253,0.6202,5,0,0,0,0,2440000.0,0
38,2200000.0,1.0,0.9366,0.1928,12,0,0,0,0,1100000.0,0
30,11590000.0,1.0,0.3992,0.1481,10,0,0,0,0,5795000.0,0
21,3460000.0,2.0,0.6889,0.2384,6,0,0,0,0,1153333.3333333333,0
29,4110000.0,1.0,0.6212,0.4441,6,1,0,0,1,2055000.0,1
46,1900000.0,1.0,0.238,0.0864,6,0,0,0,0,950000.0,0
58,4270000.0,1.0,0.1451,0.3864,10,0,0,0,0,2135000.0,0
38,8410000.0,0.0,0.3615,0.5919,5,0,0,0,0,8410000.0,0
65,5820000.0,0.0,0.1981,0.2276,7,0,0,1,1,5820000.0,0
36,4690000.0,0.0,0.1959,0.4759,11,1,0,0,1,4690000.0,0
42,1960000.0,0.0,1.0437,0.2437,7,1,0,0,1,1960000.0,0
31,4110000.0,1.0,0.2139,0.1368,13,0,0,0,0,2055000.0,0
58,5460000.0,1.0,0.4783,0.6323,10,0,0,0,0,2730000.0,0
72,2760000.0,0.0,0.6061,0.7883,9,1,3,0,4,2760000.0,1
22,7410000.0,0.0,0.2704,0.0697,5,0,0,0,0,7410000.0,0
40,8500000.0,1.0,0.5823,0.3453,13,0,0,0,0,4250000.0,0
61,3640000.0,1.0,0.1608,0.5032,7,0,1,0,1,1820000.0,1
26,7730000.0,1.0,0.6261,0.5846,4,0,1,0,1,3865000.0,1
52,4680000.0,2.0,0.3512,0.4882,9,0,0,0,0,1560000.0,0
61,9950000.0,1.0,0.4269,0.3569,6,0,0,0,0,4975000.0,0
46,16940000.0,1.0,0.2057,0.2441,8,0,0,0,0,8470000.0,1
52,2590000.0,1.0,0.5085,0.3862,5,1,0,0,1,1295000.0,0
68,7930000.0,0.0,0.4246,0.2304,14,0,0,0,0,7930000.0,0
70,10940000.0,1.0,0.3632,0.1626,9,0,0,0,0,5470000.0,0
44,2790000.0,0.0,1.0026,0.0538,6,1,0,0,1,2790000.0,0
38,3540000.0,0.0,0.2127,0.1861,7,0,2,0,2,3540000.0,0
33,3520000.0,3.0,1.0943,0.8691,5,0,0,0,0,880000.0,0
58,4620000.0,0.0,0.3987,0.6433,10,0,1,0,1,4620000.0,0
27,4040000.0,2.0,0.1966,0.5685,12,0,0,0,0,1346666.6666666667,0
42,4440000.0,1.0,0.4766,0.5568,11,0,0,0,0,2220000.0,0
46,8270000.0,4.0,0.6294,0.4308,3,0,0,0,0,1654000.0,0
38,1600000.0,2.0,0.3633,0.5295,8,0,0,0,0,533333.3333333334,0
49,2790000.0,0.0,1.0413,0.4066,6,1,0,0,1,2790000.0,0
78,7470000.0,4.0,0.7411,0.3102,8,0,0,0,0,1494000.0,0
43,6970000.0,1.0,0.3258,0.4135,9,0,0,1,1,3485000.0,0
39,2650000.0,0.0,0.383,0.1729,9,0,1,1,2,2650000.0,1
58,7000000.0,0.0,0.311,0.459,9,1,0,0,1,7000000.0,1
48,11080000.0,4.0,0.3333,0.2959,9,0,0,0,0,2216000.0,0
64,4860000.0,1.0,0.0204,0.8852,6,0,0,0,0,2430000.0,0
47,2730000.0,2.0,1.1475,0.3407,5,1,0,1,2,910000.0,1
42,8450000.0,0.0,0.3702,0.1545,10,1,0,0,1,8450000.0,0
22,14060000.0,0.0,0.1941,0.4012,3,0,0,0,0,14060000.0,0
24,2940000.0,2.0,0.56,0.3131,9,0,0,0,0,980000.0,0
21,5120000.0,1.0,0.8899,0.5517,10,1,0,0,1,2560000.0,1
50,9620000.0,0.0,0.2647,0.0951,10,0,0,0,0,9620000.0,0
27,5360000.0,1.0,0.1198,0.4161,5,0,0,0,0,2680000.0,0
61,1750000.0,1.0,0.2494,0.7169,10,0,0,0,0,875000.0,0
45,6520000.0,1.0,0.288,0.2937,10,0,1,0,1,3260000.0,0
42,2780000.0,0.0,0.9044,0.4602,5,0,0,0,0,2780000.0,0
34,2330000.0,2.0,0.252,0.3641,6,1,0,1,2,776666.6666666666,0
53,1770000.0,1.0,0.1795,0.1749,8,0,0,0,0,885000.0,0
35,10210000.0,0.0,0.6944,0.419,7,0,0,0,0,10210000.0,0
32,3030000.0,1.0,0.5569,0.5283,11,1,0,0,1,1515000.0,0
60,6110000.0,1.0,0.3698,0.1818,11,0,2,0,2,3055000.0,0
50,7080000.0,1.0,0.5207,0.2632,6,0,0,0,0,3540000.0,0
42,5510000.0,1.0,0.3183,0.2498,12,0,0,0,0,2755000.0,0
53,5970000.0,1.0,0.059,0.4687,7,0,0,0,0,2985000.0,0
45,6280000.0,0.0,0.876,0.6021,17,0,0,0,0,6280000.0,0
50,5430000.0,1.0,0.8398,0.4768,5,0,0,0,0,2715000.0,0
34,3170000.0,2.0,0.4927,0.2995,3,0,0,0,0,1056666.6666666667,0
72,3000000.0,0.0,0.649,0.5771,7,0,0,1,1,3000000.0,1
37,4690000.0,2.0,0.1081,0.1474,8,0,0,0,0,1563333.3333333333,0
65,4640000.0,2.0,0.5932,0.7519,7,0,0,0,0,1546666.6666666667,0
